# codepoint	char	readings_display	readings_normalized	tones	freq	sources
U+6163	慣	カン,なれる,ならす	kan,nareru,narasu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6165	慥	ゾウ,たしかに	zou,tashikani	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6167	慧	ケイ,エ,さとい	kei,e,satoi	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6168	慨	ガイ,なげく	gai,nageku	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+616B	慫	ショウ,すすめる	shou,susumeru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+616C	慬	キン,コン,かなしむ	kin,kon,kanashimu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+616E	慮	リョ,おもんぱくる,おもんぱかる	ryo,omonpakuru,omonpakaru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+616F	慯	ショウ	shou	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+6170	慰	イ,なぐさめる,なぐさむ	i,nagusameru,nagusamu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6171	慱	タン	tan	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+6172	慲	バン,マン,わすれる	ban,man,wasureru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6173	慳	ケン,カン,おしむ	ken,kan,oshimu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6174	慴	シュウ,ショウ,おそれる	shuu,shou,osoreru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6175	慵	ヨウ,ショウ,ものうい	you,shou,monoui	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6176	慶	ケイ,よろこび	kei,yorokobi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6177	慷	コウ,なげく	kou,nageku	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6178	慸	テイ,セイ,タイ,たかい,きわまる,おとる	tei,sei,tai,takai,kiwamaru,otoru	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+617B	慻	ケン,かえりみる	ken,kaerimiru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+617C	慼	セキ,シャク,シュク,うれえる	seki,shaku,shuku,ureeru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+617E	慾	ヨク	yoku	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+617F	慿	ヒョウ,つく,つかれる,よる,たのむ	hyou,tsuku,tsukareru,yoru,tanomu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6180	憀	リョウ,リュウ,ル	ryou,ryuu,ru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6181	憁	ソウ	sou	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+6182	憂	ユウ,うれえる,うれい,うい,うき	yuu,ureeru,urei,ui,uki	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6183	憃	トウ,ショウ,シュ,チョウ,チュ,おろか	tou,shou,shu,chou,chu,oroka	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6184	憄	チ,ほどこす	chi,hodokosu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6187	憇	ケイ,いこい,いこう	kei,ikoi,ikou	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+618A	憊	ハイ,ヘイ,つかれる	hai,hei,tsukareru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+618B	憋	ヘツ,ヘチ,せっかち	hetsu,hechi,sekkachi	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+618D	憍	キョウ,ほしいまま	kyou,hoshiimama	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+618E	憎	ゾウ,にくむ,にくい,にくらしい,にくしみ	zou,nikumu,nikui,nikurashii,nikushimi	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6190	憐	レン,あわれむ,あわれ	ren,awaremu,aware	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6191	憑	ヒョウ,つく,つかれる,よる,たのむ	hyou,tsuku,tsukareru,yoru,tanomu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6192	憒	カイ,みだれる	kai,midareru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6193	憓	ケイ,エ,いつくしむ	kei,e,itsukushimu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6194	憔	ショウ,セウ,ソウ,やつれる,やせる	shou,seu,sou,yatsureru,yaseru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6196	憖	ギン,キン,なまじい	gin,kin,namajii	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6197	憗	キン,なまじい	kin,namajii	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6198	憘	キ,よろこぶ,ああ,このむ	ki,yorokobu,aa,konomu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6199	憙	キ,よろこぶ,ああ,このむ	ki,yorokobu,aa,konomu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+619A	憚	タン,タ,はばかる	tan,ta,habakaru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+619C	憜	タ,ダ,つつしまない	ta,da,tsutsushimanai	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+619D	憝	タイ,ズイ,うらむ	tai,zui,uramu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+619F	憟	ショク,ソク,へつらう	shoku,soku,hetsurau	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61A0	憠	ケツ,つよい	ketsu,tsuyoi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61A4	憤	フン,いきどおる	fun,ikidooru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61A5	憥	ロウ,くるしむ	rou,kurushimu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61A7	憧	ショウ,トウ,ドウ,あこがれる	shou,tou,dou,akogareru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61A8	憨	カン,おろか	kan,oroka	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61A9	憩	ケイ,いこい,いこう	kei,ikoi,ikou	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61AA	憪	カン,ゲン,たのしむ	kan,gen,tanoshimu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61AB	憫	ビン,ミン,あわれむ,うれえる	bin,min,awaremu,ureeru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61AC	憬	ケイ,あこがれる	kei,akogareru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61AD	憭	リョウ,さとい	ryou,satoi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61AE	憮	ブ,コ,いつくしむ	bu,ko,itsukushimu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61B2	憲	ケン	ken	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61B6	憶	オク	oku	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61B8	憸	セン,ケン,かたよる	sen,ken,katayoru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61B9	憹	ドウ,ヌ,ニョウ,ノウ,こころみだれる,なやむ	dou,nu,nyou,nou,kokoromidareru,nayamu	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61BA	憺	タン	tan	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+61BC	憼	ケイ,キョウ,コウ,つつしむ	kei,kyou,kou,tsutsushimu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61BE	憾	カン,うらむ	kan,uramu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61C0	懀	ワイ,エ,ワツ,ワチ,にくむ,もだえる	wai,e,watsu,wachi,nikumu,modaeru	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61C1	懁	ケン,カン,はげしい	ken,kan,hageshii	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61C2	懂	トウ,ツ,みだれる	tou,tsu,midareru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61C3	懃	キン,ゴン,ねんごろ	kin,gon,nengoro	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61C6	懆	ソウ	sou	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+61C7	懇	コン,ねんごろ	kon,nengoro	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61C8	懈	ケ,カイ,たわい,おこたる	ke,kai,tawai,okotaru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61C9	應	オウ,ヨウ,あたる,まさに,こたえる	ou,you,ataru,masani,kotaeru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61CA	懊	オウ,じれったい,なやむ	ou,jirettai,nayamu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61CB	懋	ボウ,しげる,つとめる	bou,shigeru,tsutomeru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61CC	懌	エキ,よろこぶ	eki,yorokobu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61CD	懍	リン,ラン	rin,ran	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61CE	懎	ショク,シキ,うらむ,かなしむ	shoku,shiki,uramu,kanashimu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61CF	懏	シュン,さとい	shun,satoi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61D0	懐	カイ,エ,ふところ,なつかしい,なつかしむ,なつく,なつける,なずける,いだく,おもう	kai,e,futokoro,natsukashii,natsukashimu,natsuku,natsukeru,nazukeru,idaku,omou	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61D5	懕	エン,ヨウ,やすらか,たりる,ゆるす	en,you,yasuraka,tariru,yurusu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61DC	懜	ボウ,モウ,ム,くらい	bou,mou,mu,kurai	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61DD	懝	ガイ,ギ,ギョク,ゴキ,おろか,おそれる,はかる	gai,gi,gyoku,goki,oroka,osoreru,hakaru	0,0,0,0,0,0,0	0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61DE	懞	ボウ,ム,あつい	bou,mu,atsui	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61DF	懟	ツイ,ズイ,タイ,うらむ	tsui,zui,tai,uramu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61E1	懡	バ,マ	ba,ma	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61E2	懢	ラン,カン,ゲン,むさぼる,すこやか	ran,kan,gen,musaboru,sukoyaka	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61E3	懣	マン,モン,もだえる	man,mon,modaeru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61E5	懥	チ	chi	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+61E6	懦	ダ,ジュ,ゼン,よわい	da,ju,zen,yowai	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61E7	懧	ダ,ジュ,ゼン,よわい	da,ju,zen,yowai	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61E9	懩	ヨウ,ねがう	you,negau	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61EC	懬	コウ,ひろい,おおきい,むなしい,つよい	kou,hiroi,ookii,munashii,tsuyoi	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61ED	懭	コウ,うらむ	kou,uramu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61EF	懯	フ,おもう	fu,omou	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61F2	懲	チョウ,こりる,こらす,こらしめる	chou,koriru,korasu,korashimeru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61F4	懴	ザン,サン,くいる	zan,san,kuiru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61F6	懶	ラン,ライ,ものうい,おこたる	ran,rai,monoui,okotaru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61F7	懷	カイ,エ,ふところ,なつかしい,なつかしむ,なつく,なつける,いだく,おもう	kai,e,futokoro,natsukashii,natsukashimu,natsuku,natsukeru,idaku,omou	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61F8	懸	ケン,ケ,かける,かかる	ken,ke,kakeru,kakaru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61FA	懺	ザン,サン,くいる	zan,san,kuiru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61FC	懼	ク,おそれる	ku,osoreru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61FD	懽	カン,よろこぶ	kan,yorokobu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+61FE	懾	ショウ,おそれる	shou,osoreru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+61FF	懿	イ,よい	i,yoi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6200	戀	レン,こう,こい,こいしい	ren,kou,koi,koishii	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6201	戁	ダン,ネン,ゼン,つつしむ	dan,nen,zen,tsutsushimu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6203	戃	トウ,ショウ,おどろく	tou,shou,odoroku	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6204	戄	キャク,ショウ,おどろく	kyaku,shou,odoroku	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6207	戇	トウ,チュウ,シュ,コウ,ク,おろか	tou,chuu,shu,kou,ku,oroka	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6208	戈	カ,ほこ,ほこづくり	ka,hoko,hokozukuri	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6209	戉	ジュウ,エツ,えびす,まさかり	juu,etsu,ebisu,masakari	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+620A	戊	ボ,ボウ,つちのえ	bo,bou,tsuchinoe	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+620C	戌	ジュツ,いぬ	jutsu,inu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+620D	戍	ジュ,シュ,まもり,まもる	ju,shu,mamori,mamoru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+620E	戎	ジュウ,えびす,つわもの	juu,ebisu,tsuwamono	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6210	成	セイ,ジョウ,なる,なす	sei,jou,naru,nasu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6211	我	ガ,われ,わ,わが	ga,ware,wa,waga	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6212	戒	カイ,いましめる	kai,imashimeru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6213	戓	カ	ka	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+6214	戔	セン,サン	sen,san	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6215	戕	ショウ,サン,ソウ,ころす	shou,san,sou,korosu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6216	或	ワク,コク,イキ,ある,あるい,あるいは	waku,koku,iki,aru,arui,aruiha	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+621A	戚	ソク,セキ,いたむ,うれえる,みうち	soku,seki,itamu,ureeru,miuchi	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+621B	戛	カツ,ほこ	katsu,hoko	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+621C	戜	テツ,デチ,するどい,きる	tetsu,dechi,surudoi,kiru	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+621D	戝	ザイ,サイ,ゾク	zai,sai,zoku	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+621E	戞	カツ,ほこ	katsu,hoko	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+621F	戟	ゲキ,ほこ	geki,hoko	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6220	戠	ショク,シキ,シ	shoku,shiki,shi	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6221	戡	カン,チン,かつ,さす	kan,chin,katsu,sasu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6222	戢	シュウ,おさめる	shuu,osameru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6223	戣	キ,ほこ	ki,hoko	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6226	戦	セン,いくさ,たたかう,おののく,そよぐ,わななく	sen,ikusa,tatakau,ononoku,soyogu,wananaku	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6227	戧	ソウ,ショウ,つくる,はじめる,きずつける	sou,shou,tsukuru,hajimeru,kizutsukeru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6229	戩	セン,ほろぼす	sen,horobosu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+622A	截	セツ,サイ,きる,たつ	setsu,sai,kiru,tatsu	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+622B	戫	ヨク,イキ,はやい	yoku,iki,hayai	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+622E	戮	リク,リュウ,ロク,キョウ,ク,ころす,けずる	riku,ryuu,roku,kyou,ku,korosu,kezuru	0,0,0,0,0,0,0	0,0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+622F	戯	ギ,ゲ,たわむれる,ざれる,じゃれる	gi,ge,tawamureru,zareru,jareru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6230	戰	セン,いくさ,たたかう,おののく,そよぐ	sen,ikusa,tatakau,ononoku,soyogu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6232	戲	ギ,ゲ,たわむれる,たわむれ	gi,ge,tawamureru,tawamure	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6233	戳	タク	taku	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6234	戴	タイ,いただく	tai,itadaku	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6238	戸	コ,と	ko,to	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6239	戹	アク,セク,せまい	aku,seku,semai	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+623B	戻	レイ,もどす,もどる	rei,modosu,modoru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+623D	戽	コ,ク,くむ,あかくみ	ko,ku,kumu,akakumi	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+623E	戾	レイ,ライ,もどす,もとる,いたる	rei,rai,modosu,motoru,itaru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+623F	房	ボウ,ふさ	bou,fusa	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6240	所	ショ,ところ,どころ,とこ	sho,tokoro,dokoro,toko	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6241	扁	ヘン,ひらたい	hen,hiratai	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6242	扂	テン,かんぬき,とざし	ten,kannuki,tozashi	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6243	扃	ケイ,キョウ,ヘン,かんぬき,とびら	kei,kyou,hen,kannuki,tobira	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6244	扄	ショウ	shou	0	0	KANJIDIC,PYPINYIN,UNIHAN
U+6246	扆	イ,エ,ついたて	i,e,tsuitate	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6247	扇	セン,おうぎ	sen,ougi	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6248	扈	コ,したがう	ko,shitagau	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6249	扉	ヒ,とびら	hi,tobira	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+624B	手	シュ,ズ,て,た	shu,zu,te,ta	0,0,0,0	0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+624C	扌	シュ	shu	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+624D	才	サイ	sai	0	0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+624E	扎	サツ,アツ	satsu,atsu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6250	扐	ロク,リョク,リキ	roku,ryoku,riki	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6251	扑	ボク,ハク,ホウ,フ,かるくうつ,むちうつ	boku,haku,hou,fu,karukuutsu,muchiutsu	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6252	扒	ハイ,ハツ,ハチ,ぬく,さばく	hai,hatsu,hachi,nuku,sabaku	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6253	打	ダ,ダース,うつ,うち,ぶつ	da,daasu,utsu,uchi,butsu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6254	扔	ジョウ,ニョウ,よる,ふれる,すてる	jou,nyou,yoru,fureru,suteru	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6255	払	フツ,ヒツ,ホツ,はらう,はらい,ばらい	futsu,hitsu,hotsu,harau,harai,barai	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6256	扖	はめる,しぼる	hameru,shiboru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6258	托	タク,たくする,たのむ	taku,takusuru,tanomu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+625A	扚	チョウ,テキ,チャク,シャク,はやくうつ	chou,teki,chaku,shaku,hayakuutsu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+625B	扛	コウ,あげる	kou,ageru	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+625C	扜	ウ,ク,さしまねく	u,ku,sashimaneku	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+625E	扞	カン,ふせぐ	kan,fusegu	0,0	0,0	KANJIDIC,PYPINYIN,UNIHAN
U+6260	扠	サ,さて,さす	sa,sate,sasu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6263	扣	コウ,たたく,ひかえる	kou,tataku,hikaeru	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6264	扤	ゴツ,ゴチ,ゲツ,ガチ,うごく	gotsu,gochi,getsu,gachi,ugoku	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6268	扨	サ,さて,さす	sa,sate,sasu	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN
U+626D	扭	ジュウ,ニュ,チュウ,チュ,ねじまわす	juu,nyu,chuu,chu,nejimawasu	0,0,0,0,0	0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+626E	扮	フン,ハン,ヘン,ふんする,やつす,よそおう	fun,han,hen,funsuru,yatsusu,yosoou	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+626F	扯	タ,シャ,ひく	ta,sha,hiku	0,0,0	0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
U+6271	扱	ソウ,キュウ,あつかい,あつかう,あつかる,こく	sou,kyuu,atsukai,atsukau,atsukaru,koku	0,0,0,0,0,0	0,0,0,0,0,0	KANJIDIC,PYPINYIN,UNIHAN,WORDSHK_CHARS
