# codepoints	text	readings_display	readings_normalized	source
U+9EB9,U+6F2C,U+3051	麹漬け	こうじづけ	koujizuke	JMDICT
U+304A,U+4EE3	お代	おだい	odai	JMDICT
U+5451,U+5E2B	呑師	のみし	nomishi	JMDICT
U+96E3,U+95A2,U+5927,U+5B66	難関大学	なんかんだいがく	nankandaigaku	JMDICT
U+96E3,U+95A2,U+5927	難関大	なんかんだい	nankandai	JMDICT
U+3053,U+308C,U+304B,U+3089,U+5148	これから先	これからさき	korekarasaki	JMDICT
U+629C,U+304D,U+52FE,U+914D	抜き勾配	ぬきこうばい	nukikoubai	JMDICT
U+30AD,U+30C4,U+30CD,U+5C5E	キツネ属	キツネぞく	kitsunezoku	JMDICT
U+30EA,U+30AB,U+30AA,U+30F3,U+5C5E	リカオン属	リカオンぞく	rikaonzoku	JMDICT
U+30C9,U+30FC,U+30EB,U+5C5E	ドール属	ドールぞく	dooruzoku	JMDICT
U+30BF,U+30CC,U+30AD,U+5C5E	タヌキ属	タヌキぞく	tanukizoku	JMDICT
U+30B3,U+30DF,U+30DF,U+30A4,U+30CC,U+5C5E	コミミイヌ属	コミミイヌぞく	komimiinuzoku	JMDICT
U+30E4,U+30D6,U+30A4,U+30CC,U+5C5E	ヤブイヌ属	ヤブイヌぞく	yabuinuzoku	JMDICT
U+85EA,U+72AC	藪犬	やぶいぬ	yabuinu	JMDICT
U+30BF,U+30C6,U+30AC,U+30DF,U+30AA,U+30AA,U+30AB,U+30DF,U+5C5E	タテガミオオカミ属	タテガミオオカミぞく	tategamiookamizoku	JMDICT
U+30D5,U+30A9,U+30FC,U+30AF,U+30E9,U+30F3,U+30C9,U+30AA,U+30AA,U+30AB,U+30DF,U+5C5E	フォークランドオオカミ属	フォークランドオオカミぞく	fuookurandoookamizoku	JMDICT
U+30AF,U+30EB,U+30DA,U+30AA,U+30AE,U+30C4,U+30CD,U+5C5E	クルペオギツネ属	クルペオギツネぞく	kurupeogitsunezoku	JMDICT
U+30AB,U+30CB,U+30AF,U+30A4,U+30AD,U+30C4,U+30CD,U+5C5E	カニクイキツネ属	カニクイキツネぞく	kanikuikitsunezoku	JMDICT
U+30DB,U+30C3,U+30AD,U+30E7,U+30AF,U+30AE,U+30C4,U+30CD,U+5C5E	ホッキョクギツネ属	ホッキョクギツネぞく	hokkyokugitsunezoku	JMDICT
U+30AA,U+30AA,U+30DF,U+30DF,U+30AE,U+30C4,U+30CD,U+5C5E	オオミミギツネ属	オオミミギツネぞく	oomimigitsunezoku	JMDICT
U+30CF,U+30A4,U+30A4,U+30ED,U+30AE,U+30C4,U+30CD,U+5C5E	ハイイロギツネ属	ハイイロギツネぞく	haiirogitsunezoku	JMDICT
U+9B23,U+72FC	鬣狼	たてがみおおかみ	tategamiookami	JMDICT
U+629C,U+304D,U+3057,U+308D	抜きしろ	ぬきしろ	nukishiro	JMDICT
U+30D5,U+30A9,U+30FC,U+30AF,U+30E9,U+30F3,U+30C9,U+72FC	フォークランド狼	フォークランドおおかみ	fuookurandoookami	JMDICT
U+87F9,U+98DF,U+72AC	蟹食犬	かにくいいぬ	kanikuiinu	JMDICT
U+30B1,U+30FC,U+30D7,U+72D0	ケープ狐	ケープぎつね	keepugitsune	JMDICT
U+5927,U+8033,U+72D0	大耳狐	おおみみぎつね	oomimigitsune	JMDICT
U+7070,U+8272,U+72D0	灰色狐	はいいろぎつね	haiirogitsune	JMDICT
U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+79D1	マングース科	マングースか	manguusuka	JMDICT
U+30B8,U+30E3,U+30B3,U+30A6,U+30CD,U+30B3,U+79D1	ジャコウネコ科	ジャコウネコか	jakounekoka	JMDICT
U+30CF,U+30A4,U+30A8,U+30CA,U+79D1	ハイエナ科	ハイエナか	haienaka	JMDICT
U+30DE,U+30C0,U+30AC,U+30B9,U+30AB,U+30EB,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+79D1	マダガスカルマングース科	マダガスカルマングースか	madagasukarumanguusuka	JMDICT
U+30AD,U+30CE,U+30DC,U+30EA,U+30B8,U+30E3,U+30B3,U+30A6,U+30CD,U+30B3,U+79D1	キノボリジャコウネコ科	キノボリジャコウネコか	kinoborijakounekoka	JMDICT
U+30CB,U+30E0,U+30E9,U+30A6,U+30B9,U+79D1	ニムラウス科	ニムラウスか	nimurausuka	JMDICT
U+30EC,U+30C3,U+30B5,U+30FC,U+30D1,U+30F3,U+30C0,U+79D1	レッサーパンダ科	レッサーパンダか	ressaapandaka	JMDICT
U+30A2,U+30E9,U+30A4,U+30B0,U+30DE,U+79D1	アライグマ科	アライグマか	araigumaka	JMDICT
U+30B9,U+30AB,U+30F3,U+30AF,U+79D1	スカンク科	スカンクか	sukankuka	JMDICT
U+30AF,U+30DE,U+79D1	クマ科	クマか	kumaka	JMDICT
U+30A2,U+30B7,U+30AB,U+79D1	アシカ科	アシカか	ashikaka	JMDICT
U+30BB,U+30A4,U+30A6,U+30C1,U+79D1	セイウチ科	セイウチか	seiuchika	JMDICT
U+7802,U+732B	砂猫	すなねこ	sunaneko	JMDICT
U+9ED2,U+8DB3,U+732B	黒足猫	くろあしねこ	kuroashineko	JMDICT
U+30DE,U+30EC,U+30FC,U+5C71,U+732B	マレー山猫	マレーやまねこ	mareeyamaneko	JMDICT
U+7C98,U+6ED1	粘滑	ねんかつ	nenkatsu	JMDICT
U+9577,U+5BFF,U+756A,U+7D44	長寿番組	ちょうじゅばんぐみ	choujubangumi	JMDICT
U+888B,U+72D0	袋狐	ふくろぎつね	fukurogitsune	JMDICT
U+5965,U+306E,U+6DF1,U+3044	奥の深い	おくのふかい	okunofukai	JMDICT
U+690D,U+7269,U+7A2E	植物種	しょくぶつしゅ	shokubutsushu	JMDICT
U+786C,U+8449,U+6A39,U+6797	硬葉樹林	こうようじゅりん	kouyoujurin	JMDICT
U+786C,U+8449,U+6A39	硬葉樹	こうようじゅ	kouyouju	JMDICT
U+900F,U+3051,U+900F,U+3051	透け透け	すけすけ	sukesuke	JMDICT
U+6F5C,U+964D	潜降	せんこう	senkou	JMDICT
U+767D,U+8272,U+77B3,U+5B54	白色瞳孔	はくしょくどうこう	hakushokudoukou	JMDICT
U+30B3,U+30A6,U+30E2,U+30EA,U+76EE	コウモリ目	コウモリもく	koumorimoku	JMDICT
U+30CF,U+30EA,U+30CD,U+30BA,U+30DF,U+79D1	ハリネズミ科	ハリネズミか	harinezumika	JMDICT
U+30CF,U+30EA,U+30CD,U+30BA,U+30DF,U+5C5E	ハリネズミ属	ハリネズミぞく	harinezumizoku	JMDICT
U+30AA,U+30AA,U+30DF,U+30DF,U+30CF,U+30EA,U+30CD,U+30BA,U+30DF,U+5C5E	オオミミハリネズミ属	オオミミハリネズミぞく	oomimiharinezumizoku	JMDICT
U+30A4,U+30F3,U+30C9,U+30CF,U+30EA,U+30CD,U+30BA,U+30DF,U+5C5E	インドハリネズミ属	インドハリネズミぞく	indoharinezumizoku	JMDICT
U+30CF,U+30EA,U+30CD,U+30BA,U+30DF,U+76EE	ハリネズミ目	ハリネズミもく	harinezumimoku	JMDICT
U+54FA,U+4E73,U+7DB1	哺乳綱	ほにゅうこう	honyuukou	JMDICT
U+539F,U+7363,U+4E9C,U+7DB1	原獣亜綱	げんじゅうあこう	genjuuakou	JMDICT
U+7363,U+5F62,U+985E	獣形類	じゅうけいるい	juukeirui	JMDICT
U+810A,U+690E,U+52D5,U+7269,U+4E9C,U+9580	脊椎動物亜門	せきついどうぶつあもん	sekitsuidoubutsuamon	JMDICT
U+810A,U+7D22,U+52D5,U+7269,U+9580	脊索動物門	せきさくどうぶつもん	sekisakudoubutsumon	JMDICT
U+4E0A,U+7DB1	上綱	じょうこう	joukou	JMDICT
U+56DB,U+80A2,U+52D5,U+7269	四肢動物	ししどうぶつ	shishidoubutsu	JMDICT
U+56DB,U+80A2,U+52D5,U+7269,U+4E0A,U+7DB1	四肢動物上綱	ししどうぶつじょうこう	shishidoubutsujoukou	JMDICT
U+7570,U+7363,U+4E9C,U+7DB1	異獣亜綱	いじゅうあこう	ijuuakou	JMDICT
U+4E09,U+9310,U+6B6F,U+76EE	三錐歯目	さんすいしもく	sansuishimoku	JMDICT
U+5168,U+7363,U+985E	全獣類	ぜんじゅうるい	zenjuurui	JMDICT
U+7363,U+4E9C,U+7DB1	獣亜綱	じゅうあこう	juuakou	JMDICT
U+5F8C,U+7363,U+4E0B,U+7DB1	後獣下綱	こうじゅうかこう	koujuukakou	JMDICT
U+771F,U+7363,U+4E0B,U+7DB1	真獣下綱	しんじゅうかこう	shinjuukakou	JMDICT
U+6B63,U+7363,U+4E0B,U+7DB1	正獣下綱	せいじゅうかこう	seijuukakou	JMDICT
U+722C,U+866B,U+7DB1	爬虫綱	はちゅうこう	hachuukou	JMDICT
U+7ADC,U+5F13,U+985E	竜弓類	りゅうきゅうるい	ryuukyuurui	JMDICT
U+53CC,U+5F13,U+4E9C,U+7DB1	双弓亜綱	そうきゅうあこう	soukyuuakou	JMDICT
U+5358,U+5F13,U+7DB1	単弓綱	たんきゅうこう	tankyuukou	JMDICT
U+76E4,U+7ADC,U+76EE	盤竜目	ばんりゅうもく	banryuumoku	JMDICT
U+771F,U+76E4,U+7ADC,U+4E9C,U+76EE	真盤竜亜目	しんはんりゅうあもく	shinhanryuuamoku	JMDICT
U+30AB,U+30BB,U+30A2,U+30B5,U+30A6,U+30EB,U+30B9,U+4E9C,U+76EE	カセアサウルス亜目	カセアサウルスあもく	kaseasaurusuamoku	JMDICT
U+30AB,U+30BB,U+30A2,U+4E9C,U+76EE	カセア亜目	カセアあもく	kaseaamoku	JMDICT
U+7363,U+5F13,U+76EE	獣弓目	じゅうきゅうもく	juukyuumoku	JMDICT
U+7570,U+6B6F,U+985E	異歯類	いしるい	ishirui	JMDICT
U+7570,U+6B6F,U+4E9C,U+76EE	異歯亜目	いしあもく	ishiamoku	JMDICT
U+7363,U+6B6F,U+985E	獣歯類	じゅうしるい	juushirui	JMDICT
U+30AD,U+30CE,U+30C9,U+30F3,U+4E9C,U+76EE	キノドン亜目	キノドンあもく	kinodonamoku	JMDICT
U+54FA,U+4E73,U+5F62,U+985E	哺乳形類	ほにゅうけいるい	honyuukeirui	JMDICT
U+30E2,U+30EB,U+30AC,U+30CC,U+30B3,U+30C9,U+30F3,U+76EE	モルガヌコドン目	モルガヌコドンもく	moruganukodonmoku	JMDICT
U+6881,U+6B6F,U+76EE	梁歯目	りょうしもく	ryoushimoku	JMDICT
U+591A,U+4E18,U+6B6F,U+76EE	多丘歯目	たきゅうしもく	takyuushimoku	JMDICT
U+30A2,U+30D5,U+30EA,U+30AB,U+7363,U+4E0A,U+76EE	アフリカ獣上目	アフリカじゅうじょうもく	afurikajuujoumoku	JMDICT
U+7570,U+7BC0,U+4E0A,U+76EE	異節上目	いせつじょうもく	isetsujoumoku	JMDICT
U+5317,U+65B9,U+771F,U+7363,U+985E	北方真獣類	ほっぽうしんじゅうるい	hoppoushinjuurui	JMDICT
U+66F2,U+9F3B,U+733F,U+4E9C,U+76EE	曲鼻猿亜目	きょくびえんあもく	kyokubienamoku	JMDICT
U+76F4,U+9F3B,U+733F,U+4E9C,U+76EE	直鼻猿亜目	ちょくびえんあもく	chokubienamoku	JMDICT
U+30AD,U+30C4,U+30CD,U+30B6,U+30EB,U+4E0B,U+76EE	キツネザル下目	キツネザルかもく	kitsunezarukamoku	JMDICT
U+30ED,U+30EA,U+30B9,U+4E0B,U+76EE	ロリス下目	ロリスかもく	rorisukamoku	JMDICT
U+30A2,U+30A4,U+30A2,U+30A4,U+4E0B,U+76EE	アイアイ下目	アイアイかもく	aiaikamoku	JMDICT
U+30AD,U+30C4,U+30CD,U+30B6,U+30EB,U+79D1	キツネザル科	キツネザルか	kitsunezaruka	JMDICT
U+51A0,U+72D0,U+733F	冠狐猿	かんむりきつねざる	kanmurikitsunezaru	JMDICT
U+8336,U+8272,U+72D0,U+733F	茶色狐猿	ちゃいろきつねざる	chairokitsunezaru	JMDICT
U+9ED2,U+72D0,U+733F	黒狐猿	くろきつねざる	kurokitsunezaru	JMDICT
U+8D64,U+8179,U+72D0,U+733F	赤腹狐猿	あかはらきつねざる	akaharakitsunezaru	JMDICT
U+767D,U+9ED2,U+895F,U+5DFB,U+72D0,U+733F	白黒襟巻狐猿	しろくろえりまききつねざる	shirokuroerimakikitsunezaru	JMDICT
U+8D64,U+895F,U+5DFB,U+72D0,U+733F	赤襟巻狐猿	あかえりまききつねざる	akaerimakikitsunezaru	JMDICT
U+30AD,U+30C4,U+30CD,U+30B6,U+30EB,U+5C5E	キツネザル属	キツネザルぞく	kitsunezaruzoku	JMDICT
U+30EF,U+30AA,U+30AD,U+30C4,U+30CD,U+30B6,U+30EB,U+5C5E	ワオキツネザル属	ワオキツネザルぞく	waokitsunezaruzoku	JMDICT
U+30A8,U+30EA,U+30DE,U+30AD,U+30AD,U+30C4,U+30CD,U+30B6,U+30EB,U+5C5E	エリマキキツネザル属	エリマキキツネザルぞく	erimakikitsunezaruzoku	JMDICT
U+30B8,U+30A7,U+30F3,U+30C8,U+30EB,U+30AD,U+30C4,U+30CD,U+30B6,U+30EB,U+5C5E	ジェントルキツネザル属	ジェントルキツネザルぞく	jientorukitsunezaruzoku	JMDICT
U+30D2,U+30ED,U+30D0,U+30CA,U+30B8,U+30A7,U+30F3,U+30C8,U+30EB,U+30AD,U+30C4,U+30CD,U+30B6,U+30EB,U+5C5E	ヒロバナジェントルキツネザル属	ヒロバナジェントルキツネザルぞく	hirobanajientorukitsunezaruzoku	JMDICT
U+771F,U+733F,U+4E9C,U+76EE	真猿亜目	しんえんあもく	shinenamoku	JMDICT
U+4E0B,U+76EE	下目	かもく	kamoku	JMDICT
U+30E1,U+30AC,U+30CD,U+30B6,U+30EB,U+4E0B,U+76EE	メガネザル下目	メガネザルかもく	meganezarukamoku	JMDICT
U+30E1,U+30AC,U+30CD,U+30B6,U+30EB,U+79D1	メガネザル科	メガネザルか	meganezaruka	JMDICT
U+30E1,U+30AC,U+30CD,U+30B6,U+30EB,U+5C5E	メガネザル属	メガネザルぞく	meganezaruzoku	JMDICT
U+5317,U+90E8,U+5730,U+57DF	北部地域	ほくぶちいき	hokubuchiiki	JMDICT
U+8CA7,U+56F0,U+5C64	貧困層	ひんこんそう	hinkonsou	JMDICT
U+79FB,U+6C11,U+56E3	移民団	いみんだん	imindan	JMDICT
U+4E2D,U+56FD,U+7CFB	中国系	ちゅうごくけい	chuugokukei	JMDICT
U+5C0F,U+76EE	小目	しょうもく	shoumoku	JMDICT
U+51FA,U+767A,U+5730	出発地	しゅっぱつち	shuppatsuchi	JMDICT
U+30E8,U+30FC,U+30ED,U+30C3,U+30D1,U+8AF8,U+56FD	ヨーロッパ諸国	ヨーロッパしょこく	yooroppashokoku	JMDICT
U+751F,U+7269,U+306E,U+5206,U+985E	生物の分類	せいぶつのぶんるい	seibutsunobunrui	JMDICT
U+751F,U+7269,U+5206,U+985E	生物分類	せいぶつぶんるい	seibutsubunrui	JMDICT
U+68D8,U+76AE,U+52D5,U+7269,U+9580	棘皮動物門	きょくひどうぶつもん	kyokuhidoubutsumon	JMDICT
U+731B,U+6297,U+8B70	猛抗議	もうこうぎ	moukougi	JMDICT
U+6709,U+540D,U+30D6,U+30E9,U+30F3,U+30C9	有名ブランド	ゆうめいブランド	yuumeiburando	JMDICT
U+4E00,U+6642,U+4F11,U+696D	一時休業	いちじきゅうぎょう	ichijikyuugyou	JMDICT
U+4E00,U+6642,U+4F11,U+6B62	一時休止	いちじきゅうし	ichijikyuushi	JMDICT
U+4E09,U+5C0A	三尊	さんぞん	sanzon	JMDICT
U+4E09,U+5C0A,U+5929,U+4E95	三尊天井	さんぞんてんじょう	sanzontenjou	JMDICT
U+8B83,U+8AC7	讃談	さんだん	sandan	JMDICT
U+541B,U+7236	君父	くんぷ	kunpu	JMDICT
U+541B,U+7236,U+306E,U+8B90,U+306F,U+5036,U+306B,U+5929,U+3092,U+6234,U+304B,U+305A	君父の讐は倶に天を戴かず	くんぷのあだはともにてんをいただかず	kunpunoadahatomonitenwoitadakazu	JMDICT
U+8179,U+76F4,U+7B4B	腹直筋	ふくちょくきん	fukuchokukin	JMDICT
U+541B	君	ぎみ	gimi	JMDICT
U+541B	君	きんじ	kinji	JMDICT
U+3B1,U+5206,U+985E,U+5B66	α分類学	アルファぶんるいがく	arufuabunruigaku	JMDICT
U+6C11,U+9593,U+5206,U+985E	民間分類	みんかんぶんるい	minkanbunrui	JMDICT
U+4E00,U+65A4,U+67D3,U+3081	一斤染め	いっこんぞめ	ikkonzome	JMDICT
U+6C5F,U+6238,U+7D2B	江戸紫	えどむらさき	edomurasaki	JMDICT
U+9EC4,U+4E39	黄丹	おうだん	oudan	JMDICT
U+8C9D,U+7D2B,U+8272	貝紫色	かいむらさきいろ	kaimurasakiiro	JMDICT
U+4EAC,U+7D2B	京紫	きょうむらさき	kyoumurasaki	JMDICT
U+7D2B,U+82D1,U+8272	紫苑色	しおんいろ	shioniro	JMDICT
U+62F3,U+95D8,U+5BB6,U+75F4,U+5446	拳闘家痴呆	けんとうかちほう	kentoukachihou	JMDICT
U+62F3,U+95D8,U+5BB6	拳闘家	けんとうか	kentouka	JMDICT
U+62F3,U+95D8,U+8853	拳闘術	けんとうじゅつ	kentoujutsu	JMDICT
U+8001,U+4EBA,U+6591	老人斑	ろうじんはん	roujinhan	JMDICT
U+52D5,U+7269,U+6A19,U+672C	動物標本	どうぶつひょうほん	doubutsuhyouhon	JMDICT
U+30B3,U+30ED,U+30F3,U+30D6,U+30B9,U+4EA4,U+63DB	コロンブス交換	コロンブスこうかん	koronbusukoukan	JMDICT
U+5C16,U+982D,U+5668	尖頭器	せんとうき	sentouki	JMDICT
U+8C9D,U+6BBB,U+72B6,U+65AD,U+53E3	貝殻状断口	かいがらじょうだんこう	kaigarajoudankou	JMDICT
U+6709,U+8272,U+9271,U+7269	有色鉱物	ゆうしょくこうぶつ	yuushokukoubutsu	JMDICT
U+7121,U+8272,U+9271,U+7269	無色鉱物	むしょくこうぶつ	mushokukoubutsu	JMDICT
U+786B,U+5316,U+9244	硫化鉄	りゅうかてつ	ryuukatetsu	JMDICT
U+677E,U+8102,U+5CA9	松脂岩	しょうしがん	shoushigan	JMDICT
U+77F3,U+82F1,U+7C97,U+9762,U+5CA9	石英粗面岩	せきえいそめんがん	sekieisomengan	JMDICT
U+73EA,U+8CEA,U+7802,U+5CA9	珪質砂岩	けいしつさがん	keishitsusagan	JMDICT
U+73EA,U+8CEA	珪質	けいしつ	keishitsu	JMDICT
U+73EA,U+9577,U+5CA9	珪長岩	けいちょうがん	keichougan	JMDICT
U+65AD,U+53E3	断口	だんこう	dankou	JMDICT
U+82E6,U+9244,U+8CEA	苦鉄質	くてつしつ	kutetsushitsu	JMDICT
U+73EA,U+9577,U+8CEA	珪長質	けいちょうしつ	keichoushitsu	JMDICT
U+63A5,U+5F85,U+884C,U+70BA	接待行為	せったいこうい	settaikoui	JMDICT
U+98A8,U+9069,U+6CD5	風適法	ふうてきほう	fuutekihou	JMDICT
U+3066,U+3093,U+3053,U+76DB,U+308A	てんこ盛り	てんこもり	tenkomori	JMDICT
U+65E5,U+672C,U+77F3,U+4E80	日本石亀	にほんいしがめ	nihonishigame	JMDICT
U+9CE5,U+7DB1	鳥綱	ちょうこう	choukou	JMDICT
U+4E21,U+751F,U+7DB1	両生綱	りょうせいこう	ryouseikou	JMDICT
U+9B5A,U+7DB1	魚綱	ぎょこう	gyokou	JMDICT
U+6606,U+866B,U+7DB1	昆虫綱	こんちゅうこう	konchuukou	JMDICT
U+786C,U+9AA8,U+9B5A,U+7DB1	硬骨魚綱	こうこつぎょこう	koukotsugyokou	JMDICT
U+732B	猫	ねこま	nekoma	JMDICT
U+78E8,U+9762	磨面	まめん	mamen	JMDICT
U+5927,U+91CF,U+7D76,U+6EC5	大量絶滅	たいりょうぜつめつ	tairyouzetsumetsu	JMDICT
U+9020,U+5C71,U+5E2F	造山帯	ぞうざんたい	zouzantai	JMDICT
U+53E4,U+671F	古期	こき	koki	JMDICT
U+53E4,U+671F,U+9020,U+5C71,U+5E2F	古期造山帯	こきぞうざんたい	kokizouzantai	JMDICT
U+4EA4,U+901A,U+624B,U+6BB5	交通手段	こうつうしゅだん	koutsuushudan	JMDICT
U+308D,U+304F,U+308D,U+56DE,U+3057	ろくろ回し	ろくろまわし	rokuromawashi	JMDICT
U+5F79,U+4F5C,U+308A	役作り	やくづくり	yakuzukuri	JMDICT
U+53A8,U+5B50,U+7515	厨子甕	ずしがめ	zushigame	JMDICT
U+771F,U+7802,U+548C,U+3048	真砂和え	まさごあえ	masagoae	JMDICT
U+3076,U+3063,U+5207,U+308C,U+308B	ぶっ切れる	ぶっきれる	bukkireru	JMDICT
U+3076,U+3063,U+5207,U+308B	ぶっ切る	ぶっきる	bukkiru	JMDICT
U+6253,U+3063	打っ	ぶっ	bu	JMDICT
U+77F3,U+7A4D,U+307F	石積み	いしづみ	ishizumi	JMDICT
U+8ECA,U+4E0A,U+72D9,U+3044	車上狙い	しゃじょうねらい	shajounerai	JMDICT
U+30CC,U+30DE,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	ヌママングース属	ヌママングースぞく	numamanguusuzoku	JMDICT
U+30D5,U+30B5,U+30AA,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	フサオマングース属	フサオマングースぞく	fusaomanguusuzoku	JMDICT
U+30AF,U+30B7,U+30DE,U+30F3,U+30BB,U+5C5E	クシマンセ属	クシマンセぞく	kushimansezoku	JMDICT
U+30AD,U+30A4,U+30ED,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	キイロマングース属	キイロマングースぞく	kiiromanguusuzoku	JMDICT
U+30D7,U+30A6,U+30B5,U+30EB,U+30B0,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	プウサルグマングース属	プウサルグマングースぞく	puusarugumanguusuzoku	JMDICT
U+30B3,U+30D3,U+30C8,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	コビトマングース属	コビトマングースぞく	kobitomanguusuzoku	JMDICT
U+30A8,U+30B8,U+30D7,U+30C8,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	エジプトマングース属	エジプトマングースぞく	ejiputomanguusuzoku	JMDICT
U+30B7,U+30ED,U+30AA,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	シロオマングース属	シロオマングースぞく	shiroomanguusuzoku	JMDICT
U+30EA,U+30D9,U+30EA,U+30A2,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	リベリアマングース属	リベリアマングースぞく	riberiamanguusuzoku	JMDICT
U+30AC,U+30F3,U+30D3,U+30A2,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	ガンビアマングース属	ガンビアマングースぞく	ganbiamanguusuzoku	JMDICT
U+30BB,U+30E9,U+30B9,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	セラスマングース属	セラスマングースぞく	serasumanguusuzoku	JMDICT
U+30E1,U+30E9,U+30FC,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9,U+5C5E	メラーマングース属	メラーマングースぞく	meraamanguusuzoku	JMDICT
U+30B9,U+30EA,U+30AB,U+30FC,U+30BF,U+5C5E	スリカータ属	スリカータぞく	surikaatazoku	JMDICT
U+7D75,U+30C1,U+30E3	絵チャ	えチャ	echa	JMDICT
U+7070,U+8272,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9	灰色マングース	はいいろマングース	haiiromanguusu	JMDICT
U+8D64,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9	赤マングース	あかマングース	akamanguusu	JMDICT
U+7E1E,U+30DE,U+30F3,U+30B0,U+30FC,U+30B9	縞マングース	しまマングース	shimamanguusu	JMDICT
U+904A,U+6F01,U+8239	遊漁船	ゆうぎょせん	yuugyosen	JMDICT
U+5730,U+57DF,U+653F,U+515A	地域政党	ちいきせいとう	chiikiseitou	JMDICT
U+61F2,U+6212,U+8ACB,U+6C42	懲戒請求	ちょうかいせいきゅう	choukaiseikyuu	JMDICT
U+5F01,U+8B77,U+58EB,U+6CD5	弁護士法	べんごしほう	bengoshihou	JMDICT
U+767A,U+4FE1,U+529B	発信力	はっしんりょく	hasshinryoku	JMDICT
U+6700,U+7D42,U+8ABF,U+6574	最終調整	さいしゅうちょうせい	saishuuchousei	JMDICT
U+5730,U+5BFE,U+7A7A,U+8A98,U+5C0E,U+5F3E	地対空誘導弾	ちたいくうゆうどうだん	chitaikuuyuudoudan	JMDICT
U+5730,U+5BFE,U+7A7A,U+30DF,U+30B5,U+30A4,U+30EB	地対空ミサイル	ちたいくうミサイル	chitaikuumisairu	JMDICT
U+5927,U+6C17,U+570F,U+5916	大気圏外	たいきけんがい	taikikengai	JMDICT
U+5730,U+4E0A,U+914D,U+5099	地上配備	ちじょうはいび	chijouhaibi	JMDICT
U+751F,U+6D3B,U+7269,U+8CC7	生活物資	せいかつぶっし	seikatsubusshi	JMDICT
U+91D1,U+5C5E,U+5C51	金属屑	きんぞくくず	kinzokukuzu	JMDICT
U+7A7A,U+9593,U+7DDA,U+91CF,U+7387	空間線量率	くうかんせんりょうりつ	kuukansenryouritsu	JMDICT
U+516C,U+5171,U+571F,U+6728,U+4E8B,U+696D	公共土木事業	こうきょうどぼくじぎょう	koukyoudobokujigyou	JMDICT
U+53D7,U+3051,U+5165,U+308C,U+5148	受け入れ先	うけいれさき	ukeiresaki	JMDICT
U+3054,U+307F,U+51E6,U+7406,U+65BD,U+8A2D	ごみ処理施設	ごみしょりしせつ	gomishorishisetsu	JMDICT
U+7533,U+3057,U+5165,U+308C,U+66F8	申し入れ書	もうしいれしょ	moushiiresho	JMDICT
U+713C,U+5374,U+7070	焼却灰	しょうきゃくばい	shoukyakubai	JMDICT
U+7A7A,U+9593,U+7DDA,U+91CF	空間線量	くうかんせんりょう	kuukansenryou	JMDICT
U+8F9E,U+66F8,U+7DE8,U+96C6,U+8005	辞書編集者	じしょへんしゅうしゃ	jishohenshuusha	JMDICT
U+9244,U+3061,U+3083,U+3093	鉄ちゃん	てっちゃん	tecchan	JMDICT
U+30AD,U+30E3,U+30F3,U+30D0,U+30B9,U+5730	キャンバス地	キャンバスじ	kyanbasuji	JMDICT
U+524D,U+982D,U+524D,U+76AE,U+8CEA	前頭前皮質	ぜんとうぜんひしつ	zentouzenhishitsu	JMDICT
U+4E00,U+6B21,U+904B,U+52D5,U+91CE	一次運動野	いちじうんどうや	ichijiundouya	JMDICT
U+30D9,U+30C3,U+30C4,U+7D30,U+80DE	ベッツ細胞	ベッツさいぼう	bettsusaibou	JMDICT
U+80CC,U+5074,U+76AE,U+8CEA,U+8996,U+899A,U+8DEF	背側皮質視覚路	はいそくひしつしかくろ	haisokuhishitsushikakuro	JMDICT
U+5916,U+5074,U+6E9D	外側溝	がいそくこう	gaisokukou	JMDICT
U+6A2A,U+5074,U+982D,U+56DE	横側頭回	おうそくとうかい	ousokutoukai	JMDICT
U+8133,U+56DE	脳回	のうかい	noukai	JMDICT
U+8133,U+6E9D	脳溝	のうこう	noukou	JMDICT
U+5927,U+8133,U+7E26,U+88C2	大脳縦裂	だいのうじゅうれつ	dainoujuuretsu	JMDICT
U+5927,U+8133,U+938C	大脳鎌	だいのうかま	dainoukama	JMDICT
U+810A,U+9AC4,U+786C,U+819C	脊髄硬膜	せきずいこうまく	sekizuikoumaku	JMDICT
U+8133,U+786C,U+819C	脳硬膜	のうこうまく	noukoumaku	JMDICT
U+7B2C,U+56DB,U+8133,U+5BA4	第四脳室	だいよんのうしつ	daiyonnoushitsu	JMDICT
